year,month,day,day_of_week,text,timestamp,sentiment
2023,6,5,0,with this and pepe i should be retired by year s end loyal rope gmfam btc eth pepe bob psale orange psyop mong ben orenge defi ordinals bitcoin uniswap crypto ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0, orange is gonna get me out of the hood psyop eth gmfam loyal mong rope btc pepe orange orenge bob ben psale defi ordinals bitcoin uniswap crypto ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0, police car light radar alert police car light hippies gem stone collectibles 2000 money with wings public price 0 006 eth hourglass not done mint date live police car light ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0,at this rate i ll be retired next month rope orenge eth gmfam ben psyop bob loyal orange mong pepe btc psale defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,thank you so much for the free orange tonight you guys will get listed on exchange rope gmfam psale pepe bob mong loyal psyop btc orange orenge ben eth defi ordinals bitcoin ,2023-06-05T02:00:00Z,POSITIVE
2023,6,5,0, orange is the next pepe in for the 100x pepe psale psyop loyal gmfam rope ben bob orenge orange mong btc eth defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0, orange is gonna get me out of the hood gmfam psyop orange rope mong eth btc bob orenge loyal pepe psale ben defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,god is great i just got my orange token airdrop listing tonight they said psale psyop ben pepe gmfam rope bob orange mong eth orenge btc loyal defi ordinals bitcoin uniswap ,2023-06-05T02:00:00Z,MIXED
2023,6,5,0,i m retiring my mom with my pepe profits and this rope psyop bob mong ben loyal orenge btc orange pepe gmfam eth psale defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,thank you so much for the free orange tonight you guys will get listed on exchange loyal rope psyop eth orenge bob btc orange psale mong gmfam pepe ben defi ordinals bitcoin ,2023-06-05T02:00:00Z,POSITIVE
2023,6,5,0,noobs are buying my pepe bags i m already onto orange orenge ben orange mong psale gmfam loyal eth btc pepe bob rope psyop defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,on top with pepe now orange airdrop secured orange rope gmfam loyal bob mong pepe eth psyop orenge btc ben psale defi ordinals bitcoin uniswap crypto ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,qntusdt 15m near support zone ,2023-06-05T02:00:00Z,NEUTRAL
2023,6,5,0,just claimed orange thanks for the heads up going to bank this like i did psyop eth btc psale ben gmfam rope orange bob orenge mong pepe loyal defi ordinals bitcoin ,2023-06-05T03:00:00Z,MIXED
2023,6,5,0,first pepe now orange rope btc psyop eth bob loyal orange gmfam psale ben orenge mong pepe defi ordinals bitcoin uniswap crypto ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0, below four leaf clover four leaf clover 0x117deb2c43f8d0feb29641ef9ef3af2c16a0544a ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0,the play for matic usdt ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0,don t miss this one like you missed pepe eth ben orenge orange rope btc pepe psale mong psyop loyal gmfam bob defi ordinals bitcoin uniswap crypto ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0,i just claimed my orange airdrop for free guys go get yours pepe rope eth bob psale orange mong orenge gmfam loyal btc psyop ben defi ordinals bitcoin uniswap cry ,2023-06-05T03:00:00Z,MIXED
2023,6,5,0,mlbbaseballpittsburgh pirates 0 67beatcolorado rockieshollywoodbets ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0, ohayo oh ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0,on top with pepe now orange airdrop secured psyop bob eth pepe gmfam orange btc orenge psale loyal ben rope mong defi ordinals bitcoin uniswap crypto ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0,looking for 1000x on orange on launch day today psale bob orange rope loyal eth pepe ben psyop orenge btc mong gmfam defi ordinals bitcoin uniswap crypto ,2023-06-05T03:00:00Z,NEUTRAL
2023,6,5,0, my dream project launching soon fire fire fire fire ,2023-06-05T04:00:00Z,MIXED
2023,6,5,0, my dream project launching soon fire fire fire fire ,2023-06-05T04:00:00Z,MIXED
2023,6,5,0, me the best that s in your bag fire fire gem stone red heart ,2023-06-05T04:00:00Z,POSITIVE
2023,6,5,0, my dream project launching soon fire fire fire fire ,2023-06-05T04:00:00Z,MIXED
2023,6,5,0, is the next or something that ll get close to it comment below backhand index pointing down backhand index pointing down backhand index pointing down backhand index pointing down backhand index pointing down ,2023-06-05T04:00:00Z,NEUTRAL
2023,6,5,0, my dream project launching soon fire fire fire fire ,2023-06-05T04:00:00Z,MIXED
2023,6,5,0,claimed 2 eth worth not selling until 1m like i did with pepe orange psale btc bob psyop mong eth ben loyal rope gmfam orenge pepe defi ordinals bitcoin uniswap ,2023-06-05T04:00:00Z,NEGATIVE
2023,6,5,0,generational wealth incoming bob orange mong psyop orenge loyal ben gmfam btc rope psale eth pepe defi ordinals bitcoin uniswap crypto ,2023-06-05T04:00:00Z,NEUTRAL
2023,6,5,0,god is great i just got my orange token airdrop listing tonight they said orange psyop orenge psale gmfam rope ben btc mong loyal eth bob pepe defi ordinals bitcoin uniswap ,2023-06-05T04:00:00Z,MIXED
2023,6,5,0, 1000 nice bob psale mong psyop gmfam ben loyal rope orenge eth orange pepe btc defi ordinals bitcoin uniswap crypto ,2023-06-05T04:00:00Z,NEUTRAL
2023,6,5,0, orange will flip marketcap today mong psale ben bob pepe rope gmfam btc psyop eth orange loyal orenge defi ordinals bitcoin uniswap crypto ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0,i made a bag claiming orange i ll make another claiming this thanks for the heads up loyal ben eth orange btc gmfam bob pepe orenge mong psyop psale rope defi ordinals bitcoin ,2023-06-05T05:00:00Z,MIXED
2023,6,5,0, is the hottest pick of the year this memecoin is upholded with unique utilities that makes it stand outlp is locked check mark button please dyor ,2023-06-05T05:00:00Z,POSITIVE
2023,6,5,0,i just claimed my orange airdrop for free guys go get yours bob psyop gmfam ben pepe mong rope eth psale orange loyal orenge btc defi ordinals bitcoin uniswap cry ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0,i missed but i just claimed orange drop i have a feeling this one will do 100x rope gmfam psyop ben orenge eth orange mong loyal btc bob pepe psale defi ordinals bitcoin ,2023-06-05T05:00:00Z,MIXED
2023,6,5,0,thank you i just got my orange airdrop lets goooo pepe ben mong rope psale psyop bob orange gmfam loyal eth orenge btc defi ordinals bitcoin uniswap crypto ,2023-06-05T05:00:00Z,POSITIVE
2023,6,5,0, orange is the next pepe i have a feeling this one will run high ben btc orange loyal orenge psale psyop gmfam pepe eth mong bob rope defi ordinals bitcoin uniswap ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0,im ready for the 200x orange lets goooo ben orenge psyop btc eth gmfam orange bob psale mong rope pepe loyal defi ordinals bitcoin uniswap crypto ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0, orange is gonna be my next 100x eth psale orenge pepe psyop ben bob gmfam loyal btc mong rope orange defi ordinals bitcoin uniswap crypto ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0,is this legal idc securing the bag pepe round 2 rope eth psale orange orenge bob gmfam btc ben mong pepe psyop loyal defi ordinals bitcoin uniswap crypto ,2023-06-05T05:00:00Z,NEUTRAL
2023,6,5,0, is one of the best projects on the market flexed biceps medium light skin tone the correction is over and now is the best time to fill your bag check mark button tg ,2023-06-05T06:00:00Z,POSITIVE
2023,6,5,0,first memecoin i see with golden badge this one will run 1000x mong ben orange psale loyal pepe bob psyop btc eth rope gmfam orenge defi ordinals bitcoin uniswap cr ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0, family want some cherz grinning face four leaf clover below four leaf clover four leaf clover 0x117deb2c43f8d0feb29641ef9ef3af2c16a0544a ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0, orange is gonna get me out of the hood btc psale orenge eth ben loyal mong gmfam pepe psyop orange bob rope defi ordinals bitcoin uniswap crypto ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0, fire meme for eth sol ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0,don t miss this one like you missed pepe psyop eth btc psale orange mong bob rope ben pepe gmfam orenge loyal defi ordinals bitcoin uniswap crypto ,2023-06-05T06:00:00Z,MIXED
2023,6,5,0, wrapped gift wrapped gift prizes trophy 100 in bnb trophy 50 in bnb to enter keycap 1 follow keycap 2 rt red heart keycap 3 tag 3 friends hourglass done 24 ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0,first memecoin i see with golden badge this one will run 1000x mong orenge rope loyal bob pepe ben psale gmfam eth psyop btc orange defi ordinals bitcoin uniswap cr ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0, unleash the power of annoying orange nfts tangerine gem stone discover the exclusive collection of 5 stake able annoying oranges with unique qualities ,2023-06-05T06:00:00Z,NEUTRAL
2023,6,5,0,im ready orange pump it daddy loyal orange psyop btc bob orenge mong psale eth gmfam ben rope pepe defi ordinals bitcoin uniswap crypto ,2023-06-05T06:00:00Z,MIXED
2023,6,5,0,moving my pepe profits into this for the next wave rope eth orange pepe gmfam bob orenge btc mong psyop ben loyal psale defi ordinals bitcoin uniswap crypto ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0, orange will flip marketcap today eth ben loyal btc rope bob psale pepe orenge orange mong psyop gmfam defi ordinals bitcoin uniswap crypto ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0,generational wealth incoming eth bob gmfam orange loyal ben btc pepe psale mong psyop orenge rope defi ordinals bitcoin uniswap crypto ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0,last time i saw a good memecoin was pepe but orange is going go crazy tonight orenge gmfam rope loyal psyop bob ben psale mong orange btc pepe eth defi ordinals bitcoin un ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0,noobs are buying my bags but i ve already moved onto orange eth psale loyal btc gmfam mong pepe psyop orange rope bob ben orenge defi ordinals bitcoin uniswap ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0, gm fam sun hot beverage smiling face with smiling eyes down arrow share your amazing art down arrow let s create a vibrant thread filled with talent no rules just inspire others w ,2023-06-05T07:00:00Z,POSITIVE
2023,6,5,0,im ready orange pump it daddy psale orenge eth mong psyop ben bob btc rope loyal gmfam orange pepe defi ordinals bitcoin uniswap crypto ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0,first pepe now orange mong ben pepe gmfam bob eth psyop orange loyal psale orenge rope btc defi ordinals bitcoin uniswap crypto ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0, stay tuned for the incredible things we have in store memecoins ,2023-06-05T07:00:00Z,POSITIVE
2023,6,5,0,i just been given orange for free and they will get listed today on uni rope pepe bob gmfam eth orange orenge psale loyal psyop ben btc mong defi ordinals bitcoin uniswap ,2023-06-05T07:00:00Z,NEUTRAL
2023,6,5,0, orange is gonna be my next 100x ben orenge loyal pepe rope psyop gmfam btc eth psale bob mong orange defi ordinals bitcoin uniswap crypto ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0, another bullseye bullseye the liquidity heatmap from a 3 day lookback period as shown on june 3rd indicated high ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0,putting 25 000 dollars into ih orange this one will run hard pepe orenge eth ben rope gmfam orange loyal btc mong bob psyop psale defi ordinals bitcoin uniswap ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0, our cutest red panda is now on get ready for what follows massive visibility shifu is here to blossom a ,2023-06-05T08:00:00Z,POSITIVE
2023,6,5,0,last time i saw a good memecoin was pepe but orange is going go crazy tonight mong orange psale gmfam orenge eth btc loyal psyop pepe rope bob ben defi ordinals bitcoin un ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0,moving my pepe profits into this for the next wave ben psyop mong loyal pepe psale gmfam eth btc bob orenge orange rope defi ordinals bitcoin uniswap crypto ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0,a big chance in a billion price 262716 0 2023 06 05 17 55 ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0,just claimed orange thanks for the heads up going to bank this like i did ben mong loyal orenge psale pepe gmfam btc eth bob orange rope psyop defi ordinals bitcoin ,2023-06-05T08:00:00Z,MIXED
2023,6,5,0, orange is the next pepe in for the 100x orenge bob ben psale pepe rope orange loyal gmfam mong btc eth psyop defi ordinals bitcoin uniswap crypto ,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0,hey is that drive gas fee down due to horizontal scaling now ethereum user can choose still higher fees on or lower fees on pulsechain with the same exact free coin largest cryptocurrency airdrop,2023-06-05T08:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, wonderful project invite contest worth 100 going please join ,2023-06-05T09:00:00Z,POSITIVE
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, openocean is airdropping a total of 19 000 000 ooe to early users of the platform ,2023-06-05T09:00:00Z,NEUTRAL
2023,6,5,0, stay tuned for the incredible things we have in store memecoins ,2023-06-05T10:00:00Z,POSITIVE
2023,6,5,0, stay tuned for the incredible things we have in store memecoins ,2023-06-05T10:00:00Z,POSITIVE
2023,6,5,0,thank you for the orange airdrop got it within secs rope ben eth pepe orenge psyop loyal orange bob psale gmfam btc mong defi ordinals bitcoin uniswap crypto ,2023-06-05T10:00:00Z,POSITIVE
2023,6,5,0, the annoying orange bsc is a few hours away from its stealth launch lots of annoying oranges are hyped for ,2023-06-05T10:00:00Z,NEGATIVE
2023,6,5,0,thank you i just got my orange airdrop lets goooo pepe eth psale orenge ben bob rope mong orange gmfam psyop loyal btc defi ordinals bitcoin uniswap crypto ,2023-06-05T10:00:00Z,POSITIVE
2023,6,5,0, eventually will get the attention it deserves following the miners while there is a shift in the comm ,2023-06-05T10:00:00Z,NEUTRAL
2023,6,5,0, orange is going be a monster of a meme coin already 10k comments wow loyal mong gmfam orange psyop pepe eth psale rope orenge ben btc bob defi ordinals bitcoin uniswap ,2023-06-05T10:00:00Z,NEUTRAL
2023,6,5,0, annoying orange is the biggest bsc fruity memecoin the team is well connected and based to balls having a lot of marketing lined upthe orange launch1 applied to lp 1 applied to nft staking ,2023-06-05T10:00:00Z,MIXED
2023,6,5,0, amp send to the amp drop yours 0xb8895863d7467b4f5686598b4f822b5caf595086,2023-06-05T10:00:00Z,NEUTRAL
2023,6,5,0,putting 25 000 dollars into zk orange this one will run hard psale btc pepe orange orenge eth gmfam rope psyop loyal mong ben bob defi ordinals bitcoin uniswap ,2023-06-05T10:00:00Z,NEUTRAL
2023,6,5,0, police car light money bag money mouth face coin eth giveaway coin money mouth face money bag police car light 50 of eth giveaway rules 1 follow me 2 tag 3 friends 3 retweet ,2023-06-05T11:00:00Z,NEUTRAL
2023,6,5,0, free giveaways in 24 alarm clock drop address down arrow follow retweet tag friendsmint here ,2023-06-05T11:00:00Z,NEUTRAL
2023,6,5,0, 26700 lerde piyasaya k rm z hakim fenomenler hayalperest ve haberlerine s k m yat r mc lar bu ,2023-06-05T11:00:00Z,n/a
2023,6,5,0, wrapped gift wrapped gift prizes trophy 100 in bnb trophy 50 in bnb to enter keycap 1 follow keycap 2 rt red heart keycap 3 tag 3 friends hourglass done 24 ,2023-06-05T11:00:00Z,NEUTRAL
2023,6,5,0,don t miss this one like you missed pepe btc bob mong rope orange ben loyal psyop psale eth pepe gmfam orenge defi ordinals bitcoin uniswap crypto ,2023-06-05T11:00:00Z,NEUTRAL
2023,6,5,0, orange is going be bigger then pepe almost 10k comments wow gmfam bob btc eth orenge loyal pepe rope psale mong ben orange psyop defi ordinals bitcoin uniswap cry ,2023-06-05T11:00:00Z,NEUTRAL
2023,6,5,0,i missed but i just claimed orange drop i have a feeling this one will do 100x bob btc ben eth orenge pepe psale rope gmfam loyal orange mong psyop defi ordinals bitcoin ,2023-06-05T11:00:00Z,MIXED
2023,6,5,0, 26700 lerde piyasaya k rm z hakim fenomenler hayalperest ve haberlerine s k m yat r mc lar bu yaz bizi takip etmeyen herkes i in zor ge ecek ,2023-06-05T11:00:00Z,n/a
2023,6,5,0,noobs are buying my bags but i ve already moved onto orange psale ben orenge loyal btc rope mong bob eth pepe psyop orange gmfam defi ordinals bitcoin uniswap ,2023-06-05T11:00:00Z,NEUTRAL
